INFO flwr 2023-04-08 20:51:59,128 | app.py:139 | Starting Flower server, config: ServerConfig(num_rounds=100, round_timeout=6000)
evaluate_round 34 received 1 results and 0 timeouts
time: 733.180695708
losses_distributed: [[1.8411827087402344], [1.835484504699707], [1.8014596700668335], [1.6392019987106323], [1.5530554056167603], [1.4965378046035767], [1.4382930994033813], [1.3887540102005005], [1.3300998210906982], [1.2792425155639648], [1.2835557460784912], [1.2419259548187256], [1.1883820295333862], [1.170722484588623], [1.1302636861801147], [1.1237621307373047], [1.098046064376831], [1.0804485082626343], [1.0652134418487549], [1.049362301826477], [1.0644135475158691], [1.0320250988006592], [1.0164363384246826], [1.0075316429138184], [1.019209623336792], [0.9811233282089233], [0.9702838659286499], [0.9652936458587646], [0.9714628458023071], [0.9425863027572632], [0.9433053731918335], [0.9316599369049072], [0.9259499907493591], [0.9138019680976868]]
metrics_distributed: [[0.09938742342792849], [0.15664458057257158], [0.19564945618202276], [0.25003125390673836], [0.30391298912364045], [0.32391548943617954], [0.35729466183272907], [0.37742217777222153], [0.40042505313164145], [0.4164270533816727], [0.42592824103012883], [0.4350543817977247], [0.4528066008251031], [0.4599324915614452], [0.48931116389548696], [0.49643705463182897], [0.5028128516064508], [0.51131391423928], [0.5160645080635079], [0.5264408051006376], [0.5225653206650831], [0.5376922115264408], [0.5413176647080885], [0.5531941492686586], [0.5389423677959745], [0.560445055631954], [0.5663207900987623], [0.568571071383923], [0.5708213526690836], [0.5774471808976122], [0.5833229153644206], [0.5815726965870733], [0.5870733841730216], [0.593949243655457]]
evaluate_round 35 received 1 results and 0 timeouts
time: 754.689301916
losses_distributed: [[1.8411827087402344], [1.835484504699707], [1.8014596700668335], [1.6392019987106323], [1.5530554056167603], [1.4965378046035767], [1.4382930994033813], [1.3887540102005005], [1.3300998210906982], [1.2792425155639648], [1.2835557460784912], [1.2419259548187256], [1.1883820295333862], [1.170722484588623], [1.1302636861801147], [1.1237621307373047], [1.098046064376831], [1.0804485082626343], [1.0652134418487549], [1.049362301826477], [1.0644135475158691], [1.0320250988006592], [1.0164363384246826], [1.0075316429138184], [1.019209623336792], [0.9811233282089233], [0.9702838659286499], [0.9652936458587646], [0.9714628458023071], [0.9425863027572632], [0.9433053731918335], [0.9316599369049072], [0.9259499907493591], [0.9138019680976868], [0.9239339828491211]]
metrics_distributed: [[0.09938742342792849], [0.15664458057257158], [0.19564945618202276], [0.25003125390673836], [0.30391298912364045], [0.32391548943617954], [0.35729466183272907], [0.37742217777222153], [0.40042505313164145], [0.4164270533816727], [0.42592824103012883], [0.4350543817977247], [0.4528066008251031], [0.4599324915614452], [0.48931116389548696], [0.49643705463182897], [0.5028128516064508], [0.51131391423928], [0.5160645080635079], [0.5264408051006376], [0.5225653206650831], [0.5376922115264408], [0.5413176647080885], [0.5531941492686586], [0.5389423677959745], [0.560445055631954], [0.5663207900987623], [0.568571071383923], [0.5708213526690836], [0.5774471808976122], [0.5833229153644206], [0.5815726965870733], [0.5870733841730216], [0.593949243655457], [0.5870733841730216]]
evaluate_round 36 received 1 results and 0 timeouts
time: 776.1322025
losses_distributed: DEBUG flwr 2023-04-08 21:06:20,445 | server.py:215 | fit_round 41: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:06:25,531 | server.py:229 | fit_round 41 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:06:25,532 | server.py:165 | evaluate_round 41: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:06:41,929 | server.py:179 | evaluate_round 41 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:06:41,929 | server.py:215 | fit_round 42: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:06:47,027 | server.py:229 | fit_round 42 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:06:47,029 | server.py:165 | evaluate_round 42: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:07:03,389 | server.py:179 | evaluate_round 42 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:07:03,390 | server.py:215 | fit_round 43: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:07:08,473 | server.py:229 | fit_round 43 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:07:08,474 | server.py:165 | evaluate_round 43: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:07:24,861 | server.py:179 | evaluate_round 43 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:07:24,861 | server.py:215 | fit_round 44: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:07:29,967 | server.py:229 | fit_round 44 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:07:29,969 | server.py:165 | evaluate_round 44: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:07:46,298 | server.py:179 | evaluate_round 44 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:07:46,298 | server.py:215 | fit_round 45: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:07:51,382 | server.py:229 | fit_round 45 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:07:51,383 | server.py:165 | evaluate_round 45: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:08:07,792 | server.py:179 | evaluate_round 45 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:08:07,792 | server.py:215 | fit_round 46: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:08:12,864 | server.py:229 | fit_round 46 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:08:12,866 | server.py:165 | evaluate_round 46: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:08:29,192 | server.py:179 | evaluate_round 46 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:08:29,192 | server.py:215 | fit_round 47: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:08:34,281 | server.py:229 | fit_round 47 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:08:34,283 | server.py:165 | evaluate_round 47: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:08:50,651 | server.py:179 | evaluate_round 47 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:08:50,651 | server.py:215 | fit_round 48: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:08:55,736 | server.py:229 | fit_round 48 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:08:55,737 | server.py:165 | evaluate_round 48: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:09:12,125 | server.py:179 | evaluate_round 48 received 1 results and 0 failures
[[1.8411827087402344], [1.835484504699707], [1.8014596700668335], [1.6392019987106323], [1.5530554056167603], [1.4965378046035767], [1.4382930994033813], [1.3887540102005005], [1.3300998210906982], [1.2792425155639648], [1.2835557460784912], [1.2419259548187256], [1.1883820295333862], [1.170722484588623], [1.1302636861801147], [1.1237621307373047], [1.098046064376831], [1.0804485082626343], [1.0652134418487549], [1.049362301826477], [1.0644135475158691], [1.0320250988006592], [1.0164363384246826], [1.0075316429138184], [1.019209623336792], [0.9811233282089233], [0.9702838659286499], [0.9652936458587646], [0.9714628458023071], [0.9425863027572632], [0.9433053731918335], [0.9316599369049072], [0.9259499907493591], [0.9138019680976868], [0.9239339828491211], [0.9015726447105408]]
metrics_distributed: [[0.09938742342792849], [0.15664458057257158], [0.19564945618202276], [0.25003125390673836], [0.30391298912364045], [0.32391548943617954], [0.35729466183272907], [0.37742217777222153], [0.40042505313164145], [0.4164270533816727], [0.42592824103012883], [0.4350543817977247], [0.4528066008251031], [0.4599324915614452], [0.48931116389548696], [0.49643705463182897], [0.5028128516064508], [0.51131391423928], [0.5160645080635079], [0.5264408051006376], [0.5225653206650831], [0.5376922115264408], [0.5413176647080885], [0.5531941492686586], [0.5389423677959745], [0.560445055631954], [0.5663207900987623], [0.568571071383923], [0.5708213526690836], [0.5774471808976122], [0.5833229153644206], [0.5815726965870733], [0.5870733841730216], [0.593949243655457], [0.5870733841730216], [0.5998249781222653]]
evaluate_round 37 received 1 results and 0 timeouts
time: 797.533295375
losses_distributed: [[1.8411827087402344], [1.835484504699707], [1.8014596700668335], [1.6392019987106323], [1.5530554056167603], [1.4965378046035767], [1.4382930994033813], [1.3887540102005005], [1.3300998210906982], [1.2792425155639648], [1.2835557460784912], [1.2419259548187256], [1.1883820295333862], [1.170722484588623], [1.1302636861801147], [1.1237621307373047], [1.098046064376831], [1.0804485082626343], [1.0652134418487549], [1.049362301826477], [1.0644135475158691], [1.0320250988006592], [1.0164363384246826], [1.0075316429138184], [1.019209623336792], [0.9811233282089233], [0.9702838659286499], [0.9652936458587646], [0.9714628458023071], [0.9425863027572632], [0.9433053731918335], [0.9316599369049072], [0.9259499907493591], [0.9138019680976868], [0.9239339828491211], [0.9015726447105408], [0.9026203155517578]]
metrics_distributed: [[0.09938742342792849], [0.15664458057257158], [0.19564945618202276], [0.25003125390673836], [0.30391298912364045], [0.32391548943617954], [0.35729466183272907], [0.37742217777222153], [0.40042505313164145], [0.4164270533816727], [0.42592824103012883], [0.4350543817977247], [0.4528066008251031], [0.4599324915614452], [0.48931116389548696], [0.49643705463182897], [0.5028128516064508], [0.51131391423928], [0.5160645080635079], [0.5264408051006376], [0.5225653206650831], [0.5376922115264408], [0.5413176647080885], [0.5531941492686586], [0.5389423677959745], [0.560445055631954], [0.5663207900987623], [0.568571071383923], [0.5708213526690836], [0.5774471808976122], [0.5833229153644206], [0.5815726965870733], [0.5870733841730216], [0.593949243655457], [0.5870733841730216], [0.5998249781222653], [0.6012001500187524]]
evaluate_round 38 received 1 results and 0 timeouts
time: 818.95509175
losses_distributed: [[1.8411827087402344], [1.835484504699707], [1.8014596700668335], [1.6392019987106323], [1.5530554056167603], [1.4965378046035767], [1.4382930994033813], [1.3887540102005005], [1.3300998210906982], [1.2792425155639648], [1.2835557460784912], [1.2419259548187256], [1.1883820295333862], [1.170722484588623], [1.1302636861801147], [1.1237621307373047], [1.098046064376831], [1.0804485082626343], [1.0652134418487549], [1.049362301826477], [1.0644135475158691], [1.0320250988006592], [1.0164363384246826], [1.0075316429138184], [1.019209623336792], [0.9811233282089233], [0.9702838659286499], [0.9652936458587646], [0.9714628458023071], [0.9425863027572632], [0.9433053731918335], [0.9316599369049072], [0.9259499907493591], [0.9138019680976868], [0.9239339828491211], [0.9015726447105408], [0.9026203155517578], [0.8925622701644897]]
metrics_distributed: [[0.09938742342792849], [0.15664458057257158], [0.19564945618202276], [0.25003125390673836], [0.30391298912364045], [0.32391548943617954], [0.35729466183272907], [0.37742217777222153], [0.40042505313164145], [0.4164270533816727], [0.42592824103012883], [0.4350543817977247], [0.4528066008251031], [0.4599324915614452], [0.48931116389548696], [0.49643705463182897], [0.5028128516064508], [0.51131391423928], [0.5160645080635079], [0.5264408051006376], [0.5225653206650831], [0.5376922115264408], [0.5413176647080885], [0.5531941492686586], [0.5389423677959745], [0.560445055631954], [0.5663207900987623], [0.568571071383923], [0.5708213526690836], [0.5774471808976122], [0.5833229153644206], [0.5815726965870733], [0.5870733841730216], [0.593949243655457], [0.5870733841730216], [0.5998249781222653], [0.6012001500187524], [0.6054506813351669]]
evaluate_round 39 received 1 results and 0 timeouts
time: 840.357986208
losses_distributed: [[1.8411827087402344], [1.835484504699707], [1.8014596700668335], [1.6392019987106323], [1.5530554056167603], [1.4965378046035767], [1.4382930994033813], [1.3887540102005005], [1.3300998210906982], [1.2792425155639648], [1.2835557460784912], [1.2419259548187256], [1.1883820295333862], [1.170722484588623], [1.1302636861801147], [1.1237621307373047], [1.098046064376831], [1.0804485082626343], [1.0652134418487549], [1.049362301826477], [1.0644135475158691], [1.0320250988006592], [1.0164363384246826], [1.0075316429138184], [1.019209623336792], [0.9811233282089233], [0.9702838659286499], [0.9652936458587646], [0.9714628458023071], [0.9425863027572632], [0.9433053731918335], [0.9316599369049072], [0.9259499907493591], [0.9138019680976868], [0.9239339828491211], [0.9015726447105408], [0.9026203155517578], [0.8925622701644897], [0.8950675129890442]]
metrics_distributed: [[0.09938742342792849], [0.15664458057257158], [0.19564945618202276], [0.25003125390673836], [0.30391298912364045], [0.32391548943617954], [0.35729466183272907], [0.37742217777222153], [0.40042505313164145], [0.4164270533816727], [0.42592824103012883], [0.4350543817977247], [0.4528066008251031], [0.4599324915614452], [0.48931116389548696], [0.49643705463182897], [0.5028128516064508], [0.51131391423928], [0.5160645080635079], [0.5264408051006376], [0.5225653206650831], [0.5376922115264408], [0.5413176647080885], [0.5531941492686586], [0.5389423677959745], [0.560445055631954], [0.5663207900987623], [0.568571071383923], [0.5708213526690836], [0.5774471808976122], [0.5833229153644206], [0.5815726965870733], [0.5870733841730216], [0.593949243655457], [0.5870733841730216], [0.5998249781222653], [0.6012001500187524], [0.6054506813351669], [0.6020752594074259]]
evaluate_round 40 received 1 results and 0 timeouts
time: 861.828082791
losses_distributed: [[1.8411827087402344], [1.835484504699707], [1.8014596700668335], [1.6392019987106323], [1.5530554056167603], [1.4965378046035767], [1.4382930994033813], [1.3887540102005005], [1.3300998210906982], [1.2792425155639648], [1.2835557460784912], [1.2419259548187256], [1.1883820295333862], [1.170722484588623], [1.1302636861801147], [1.1237621307373047], [1.098046064376831], [1.0804485082626343], [1.0652134418487549], [1.049362301826477], [1.0644135475158691], [1.0320250988006592], [1.0164363384246826], [1.0075316429138184], [1.019209623336792], [0.9811233282089233], [0.9702838659286499], [0.9652936458587646], [0.9714628458023071], [0.9425863027572632], [0.9433053731918335], [0.9316599369049072], [0.9259499907493591], [0.9138019680976868], [0.9239339828491211], [0.9015726447105408], [0.9026203155517578], [0.8925622701644897], [0.8950675129890442], [0.8832851052284241]]
metrics_distributed: [[0.09938742342792849], [0.15664458057257158], [0.19564945618202276], [0.25003125390673836], [0.30391298912364045], [0.32391548943617954], [0.35729466183272907], [0.37742217777222153], [0.40042505313164145], [0.4164270533816727], [0.42592824103012883], [0.4350543817977247], [0.4528066008251031], [0.4599324915614452], [0.48931116389548696], [0.49643705463182897], [0.5028128516064508], [0.51131391423928], [0.5160645080635079], [0.5264408051006376], [0.5225653206650831], [0.5376922115264408], [0.5413176647080885], [0.5531941492686586], [0.5389423677959745], [0.560445055631954], [0.5663207900987623], [0.568571071383923], [0.5708213526690836], [0.5774471808976122], [0.5833229153644206], [0.5815726965870733], [0.5870733841730216], [0.593949243655457], [0.5870733841730216], [0.5998249781222653], [0.6012001500187524], [0.6054506813351669], [0.6020752594074259], [0.61632704088011]]
evaluate_round 41 received 1 results and 0 timeouts
time: 883.312283625
losses_distributed: [[1.8411827087402344], [1.835484504699707], [1.8014596700668335], [1.6392019987106323], [1.5530554056167603], [1.4965378046035767], [1.4382930994033813], [1.3887540102005005], [1.3300998210906982], [1.2792425155639648], [1.2835557460784912], [1.2419259548187256], [1.1883820295333862], [1.170722484588623], [1.1302636861801147], [1.1237621307373047], [1.098046064376831], [1.0804485082626343], [1.0652134418487549], [1.049362301826477], [1.0644135475158691], [1.0320250988006592], [1.0164363384246826], [1.0075316429138184], [1.019209623336792], [0.9811233282089233], [0.9702838659286499], [0.9652936458587646], [0.9714628458023071], [0.9425863027572632], [0.9433053731918335], [0.9316599369049072], [0.9259499907493591], [0.9138019680976868], [0.9239339828491211], [0.9015726447105408], [0.9026203155517578], [0.8925622701644897], [0.8950675129890442], [0.8832851052284241], [0.881013810634613]]
metrics_distributed: [[0.09938742342792849], [0.15664458057257158], [0.19564945618202276], [0.25003125390673836], [0.30391298912364045], [0.32391548943617954], [0.35729466183272907], [0.37742217777222153], [0.40042505313164145], [0.4164270533816727], [0.42592824103012883], [0.4350543817977247], [0.4528066008251031], [0.4599324915614452], [0.48931116389548696], [0.49643705463182897], [0.5028128516064508], [0.51131391423928], [0.5160645080635079], [0.5264408051006376], [0.5225653206650831], [0.5376922115264408], [0.5413176647080885], [0.5531941492686586], [0.5389423677959745], [0.560445055631954], [0.5663207900987623], [0.568571071383923], [0.5708213526690836], [0.5774471808976122], [0.5833229153644206], [0.5815726965870733], [0.5870733841730216], [0.593949243655457], [0.5870733841730216], [0.5998249781222653], [0.6012001500187524], [0.6054506813351669], [0.6020752594074259], [0.61632704088011], [0.6127015876984623]]
evaluate_round 42 received 1 results and 0 timeouts
time: 904.772709375
losses_distributed: [[1.8411827087402344], [1.835484504699707], [1.8014596700668335], [1.6392019987106323], [1.5530554056167603], [1.4965378046035767], [1.4382930994033813], [1.3887540102005005], [1.3300998210906982], [1.2792425155639648], [1.2835557460784912], [1.2419259548187256], [1.1883820295333862], [1.170722484588623], [1.1302636861801147], [1.1237621307373047], [1.098046064376831], [1.0804485082626343], [1.0652134418487549], [1.049362301826477], [1.0644135475158691], [1.0320250988006592], [1.0164363384246826], [1.0075316429138184], [1.019209623336792], [0.9811233282089233], [0.9702838659286499], [0.9652936458587646], [0.9714628458023071], [0.9425863027572632], [0.9433053731918335], [0.9316599369049072], [0.9259499907493591], [0.9138019680976868], [0.9239339828491211], [0.9015726447105408], [0.9026203155517578], [0.8925622701644897], [0.8950675129890442], [0.8832851052284241], [0.881013810634613], [0.877997100353241]]
metrics_distributed: [[0.09938742342792849], [0.15664458057257158], [0.19564945618202276], [0.25003125390673836], [0.30391298912364045], [0.32391548943617954], [0.35729466183272907], [0.37742217777222153], [0.40042505313164145], [0.4164270533816727], [0.42592824103012883], [0.4350543817977247], [0.4528066008251031], [0.4599324915614452], [0.48931116389548696], [0.49643705463182897], [0.5028128516064508], [0.51131391423928], [0.5160645080635079], [0.5264408051006376], [0.5225653206650831], [0.5376922115264408], [0.5413176647080885], [0.5531941492686586], [0.5389423677959745], [0.560445055631954], [0.5663207900987623], [0.568571071383923], [0.5708213526690836], [0.5774471808976122], [0.5833229153644206], [0.5815726965870733], [0.5870733841730216], [0.593949243655457], [0.5870733841730216], [0.5998249781222653], [0.6012001500187524], [0.6054506813351669], [0.6020752594074259], [0.61632704088011], [0.6127015876984623], [0.6168271033879235]]
evaluate_round 43 received 1 results and 0 timeouts
time: 926.244036583
losses_distributed: [[1.8411827087402344], [1.835484504699707], [1.8014596700668335], [1.6392019987106323], [1.5530554056167603], [1.4965378046035767], [1.4382930994033813], [1.3887540102005005], [1.3300998210906982], [1.2792425155639648], [1.2835557460784912], [1.2419259548187256], [1.1883820295333862], [1.170722484588623], [1.1302636861801147], [1.1237621307373047], [1.098046064376831], [1.0804485082626343], [1.0652134418487549], [1.049362301826477], [1.0644135475158691], [1.0320250988006592], [1.0164363384246826], [1.0075316429138184], [1.019209623336792], [0.9811233282089233], [0.9702838659286499], [0.9652936458587646], [0.9714628458023071], [0.9425863027572632], [0.9433053731918335], [0.9316599369049072], [0.9259499907493591], [0.9138019680976868], [0.9239339828491211], [0.9015726447105408], [0.9026203155517578], [0.8925622701644897], [0.8950675129890442], [0.8832851052284241], [0.881013810634613], [0.877997100353241], [0.8711944222450256]]
metrics_distributed: [[0.09938742342792849], [0.15664458057257158], [0.19564945618202276], [0.25003125390673836], [0.30391298912364045], [0.32391548943617954], [0.35729466183272907], [0.37742217777222153], [0.40042505313164145], [0.4164270533816727], [0.42592824103012883], [0.4350543817977247], [0.4528066008251031], [0.4599324915614452], [0.48931116389548696], [0.49643705463182897], [0.5028128516064508], [0.51131391423928], [0.5160645080635079], [0.5264408051006376], [0.5225653206650831], [0.5376922115264408], [0.5413176647080885], [0.5531941492686586], [0.5389423677959745], [0.560445055631954], [0.5663207900987623], [0.568571071383923], [0.5708213526690836], [0.5774471808976122], [0.5833229153644206], [0.5815726965870733], [0.5870733841730216], [0.593949243655457], [0.5870733841730216], [0.5998249781222653], [0.6012001500187524], [0.6054506813351669], [0.6020752594074259], [0.61632704088011], [0.6127015876984623], [0.6168271033879235], [0.6174521815226903]]
evaluate_round 44 received 1 results and 0 timeouts
time: 947.681296291
losses_distributed: [[1.8411827087402344], [1.835484504699707], [1.8014596700668335], [1.6392019987106323], [1.5530554056167603], [1.4965378046035767], [1.4382930994033813], [1.3887540102005005], [1.3300998210906982], [1.2792425155639648], [1.2835557460784912], [1.2419259548187256], [1.1883820295333862], [1.170722484588623], [1.1302636861801147], [1.1237621307373047], [1.098046064376831], [1.0804485082626343], [1.0652134418487549], [1.049362301826477], [1.0644135475158691], [1.0320250988006592], [1.0164363384246826], [1.0075316429138184], [1.019209623336792], [0.9811233282089233], [0.9702838659286499], [0.9652936458587646], [0.9714628458023071], [0.9425863027572632], [0.9433053731918335], [0.9316599369049072], [0.9259499907493591], [0.9138019680976868], [0.9239339828491211], [0.9015726447105408], [0.9026203155517578], [0.8925622701644897], [0.8950675129890442], [0.8832851052284241], [0.881013810634613], [0.877997100353241], [0.8711944222450256], [0.8717182874679565]]
metrics_distributed: DEBUG flwr 2023-04-08 21:09:12,125 | server.py:215 | fit_round 49: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:09:17,217 | server.py:229 | fit_round 49 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:09:17,218 | server.py:165 | evaluate_round 49: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:09:33,458 | server.py:179 | evaluate_round 49 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:09:33,458 | server.py:215 | fit_round 50: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:09:38,534 | server.py:229 | fit_round 50 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:09:38,535 | server.py:165 | evaluate_round 50: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:09:54,835 | server.py:179 | evaluate_round 50 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:09:54,835 | server.py:215 | fit_round 51: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:09:59,918 | server.py:229 | fit_round 51 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:09:59,919 | server.py:165 | evaluate_round 51: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:10:16,269 | server.py:179 | evaluate_round 51 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:10:16,269 | server.py:215 | fit_round 52: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:10:21,354 | server.py:229 | fit_round 52 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:10:21,355 | server.py:165 | evaluate_round 52: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:10:37,633 | server.py:179 | evaluate_round 52 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:10:37,633 | server.py:215 | fit_round 53: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:10:42,720 | server.py:229 | fit_round 53 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:10:42,722 | server.py:165 | evaluate_round 53: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:10:59,085 | server.py:179 | evaluate_round 53 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:10:59,086 | server.py:215 | fit_round 54: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:11:04,223 | server.py:229 | fit_round 54 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:11:04,224 | server.py:165 | evaluate_round 54: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:11:20,579 | server.py:179 | evaluate_round 54 received 1 results and 0 failures
[[0.09938742342792849], [0.15664458057257158], [0.19564945618202276], [0.25003125390673836], [0.30391298912364045], [0.32391548943617954], [0.35729466183272907], [0.37742217777222153], [0.40042505313164145], [0.4164270533816727], [0.42592824103012883], [0.4350543817977247], [0.4528066008251031], [0.4599324915614452], [0.48931116389548696], [0.49643705463182897], [0.5028128516064508], [0.51131391423928], [0.5160645080635079], [0.5264408051006376], [0.5225653206650831], [0.5376922115264408], [0.5413176647080885], [0.5531941492686586], [0.5389423677959745], [0.560445055631954], [0.5663207900987623], [0.568571071383923], [0.5708213526690836], [0.5774471808976122], [0.5833229153644206], [0.5815726965870733], [0.5870733841730216], [0.593949243655457], [0.5870733841730216], [0.5998249781222653], [0.6012001500187524], [0.6054506813351669], [0.6020752594074259], [0.61632704088011], [0.6127015876984623], [0.6168271033879235], [0.6174521815226903], [0.6157019627453432]]
evaluate_round 45 received 1 results and 0 timeouts
time: 969.175038125
losses_distributed: [[1.8411827087402344], [1.835484504699707], [1.8014596700668335], [1.6392019987106323], [1.5530554056167603], [1.4965378046035767], [1.4382930994033813], [1.3887540102005005], [1.3300998210906982], [1.2792425155639648], [1.2835557460784912], [1.2419259548187256], [1.1883820295333862], [1.170722484588623], [1.1302636861801147], [1.1237621307373047], [1.098046064376831], [1.0804485082626343], [1.0652134418487549], [1.049362301826477], [1.0644135475158691], [1.0320250988006592], [1.0164363384246826], [1.0075316429138184], [1.019209623336792], [0.9811233282089233], [0.9702838659286499], [0.9652936458587646], [0.9714628458023071], [0.9425863027572632], [0.9433053731918335], [0.9316599369049072], [0.9259499907493591], [0.9138019680976868], [0.9239339828491211], [0.9015726447105408], [0.9026203155517578], [0.8925622701644897], [0.8950675129890442], [0.8832851052284241], [0.881013810634613], [0.877997100353241], [0.8711944222450256], [0.8717182874679565], [0.8581457138061523]]
metrics_distributed: [[0.09938742342792849], [0.15664458057257158], [0.19564945618202276], [0.25003125390673836], [0.30391298912364045], [0.32391548943617954], [0.35729466183272907], [0.37742217777222153], [0.40042505313164145], [0.4164270533816727], [0.42592824103012883], [0.4350543817977247], [0.4528066008251031], [0.4599324915614452], [0.48931116389548696], [0.49643705463182897], [0.5028128516064508], [0.51131391423928], [0.5160645080635079], [0.5264408051006376], [0.5225653206650831], [0.5376922115264408], [0.5413176647080885], [0.5531941492686586], [0.5389423677959745], [0.560445055631954], [0.5663207900987623], [0.568571071383923], [0.5708213526690836], [0.5774471808976122], [0.5833229153644206], [0.5815726965870733], [0.5870733841730216], [0.593949243655457], [0.5870733841730216], [0.5998249781222653], [0.6012001500187524], [0.6054506813351669], [0.6020752594074259], [0.61632704088011], [0.6127015876984623], [0.6168271033879235], [0.6174521815226903], [0.6157019627453432], [0.6252031503937993]]
evaluate_round 46 received 1 results and 0 timeouts
time: 990.57486975
losses_distributed: [[1.8411827087402344], [1.835484504699707], [1.8014596700668335], [1.6392019987106323], [1.5530554056167603], [1.4965378046035767], [1.4382930994033813], [1.3887540102005005], [1.3300998210906982], [1.2792425155639648], [1.2835557460784912], [1.2419259548187256], [1.1883820295333862], [1.170722484588623], [1.1302636861801147], [1.1237621307373047], [1.098046064376831], [1.0804485082626343], [1.0652134418487549], [1.049362301826477], [1.0644135475158691], [1.0320250988006592], [1.0164363384246826], [1.0075316429138184], [1.019209623336792], [0.9811233282089233], [0.9702838659286499], [0.9652936458587646], [0.9714628458023071], [0.9425863027572632], [0.9433053731918335], [0.9316599369049072], [0.9259499907493591], [0.9138019680976868], [0.9239339828491211], [0.9015726447105408], [0.9026203155517578], [0.8925622701644897], [0.8950675129890442], [0.8832851052284241], [0.881013810634613], [0.877997100353241], [0.8711944222450256], [0.8717182874679565], [0.8581457138061523], [0.8589315414428711]]
