INFO flwr 2023-04-09 15:55:48,326 | app.py:139 | Starting Flower server, config: ServerConfig(num_rounds=100, round_timeout=6000)
DEBUG flwr 2023-04-09 16:03:25,735 | server.py:229 | fit_round 41 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:03:25,736 | server.py:165 | evaluate_round 41: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:03:31,865 | server.py:179 | evaluate_round 41 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:03:31,865 | server.py:215 | fit_round 42: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:03:36,975 | server.py:229 | fit_round 42 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:03:36,976 | server.py:165 | evaluate_round 42: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:03:43,146 | server.py:179 | evaluate_round 42 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:03:43,146 | server.py:215 | fit_round 43: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:03:48,248 | server.py:229 | fit_round 43 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:03:48,249 | server.py:165 | evaluate_round 43: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:03:54,337 | server.py:179 | evaluate_round 43 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:03:54,337 | server.py:215 | fit_round 44: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:03:59,413 | server.py:229 | fit_round 44 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:03:59,415 | server.py:165 | evaluate_round 44: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:04:05,519 | server.py:179 | evaluate_round 44 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:04:05,519 | server.py:215 | fit_round 45: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:04:10,589 | server.py:229 | fit_round 45 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:04:10,591 | server.py:165 | evaluate_round 45: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:04:16,657 | server.py:179 | evaluate_round 45 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:04:16,657 | server.py:215 | fit_round 46: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:04:21,742 | server.py:229 | fit_round 46 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:04:21,743 | server.py:165 | evaluate_round 46: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:04:27,849 | server.py:179 | evaluate_round 46 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:04:27,849 | server.py:215 | fit_round 47: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:04:32,966 | server.py:229 | fit_round 47 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:04:32,967 | server.py:165 | evaluate_round 47: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:04:39,035 | server.py:179 | evaluate_round 47 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:04:39,035 | server.py:215 | fit_round 48: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:04:44,110 | server.py:229 | fit_round 48 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:04:44,111 | server.py:165 | evaluate_round 48: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:04:50,177 | server.py:179 | evaluate_round 48 received 1 results and 0 failures
[[0.6901917457580566], [0.6885110139846802], [0.6775721907615662], [0.6153836846351624], [0.583355188369751], [0.5619310140609741], [0.5309175252914429], [0.5058662295341492], [0.4868829846382141], [0.4729710519313812], [0.4571179747581482], [0.4521217346191406], [0.44054603576660156], [0.43152475357055664], [0.43018150329589844], [0.4215399920940399], [0.41727468371391296], [0.40994176268577576], [0.4035756587982178], [0.39812320470809937], [0.3949522376060486], [0.3979249894618988], [0.3909939229488373], [0.38364121317863464], [0.3798317015171051], [0.3825550973415375], [0.3757416605949402], [0.37505948543548584], [0.37193799018859863], [0.3667105436325073], [0.3615131080150604], [0.3611794114112854], [0.3554248809814453], [0.3559627830982208], [0.3514103889465332], [0.35620948672294617]]
metrics_distributed: [[0.10103367789263087], [0.12804268089363122], [0.20073357785928642], [0.274758252750917], [0.29676558852950985], [0.31810603534511506], [0.3474491497165722], [0.3841280426808936], [0.40546848949649883], [0.42614204734911637], [0.44214738246082025], [0.4494831610536846], [0.4674891630543514], [0.4794931643881294], [0.4704901633877959], [0.4931643881293765], [0.4984994998332777], [0.5088362787595865], [0.5165055018339446], [0.5225075025008337], [0.5231743914638213], [0.5208402800933645], [0.5271757252417473], [0.5335111703901301], [0.5445148382794265], [0.5375125041680561], [0.559186395465155], [0.5451817272424141], [0.5618539513171057], [0.5478492830943648], [0.56918972990997], [0.5608536178726242], [0.577192397465822], [0.5721907302434145], [0.5851950650216738], [0.5815271757252417]]
evaluate_round 37 received 1 results and 0 timeouts
time: 419.039761666
losses_distributed: [[0.6901917457580566], [0.6885110139846802], [0.6775721907615662], [0.6153836846351624], [0.583355188369751], [0.5619310140609741], [0.5309175252914429], [0.5058662295341492], [0.4868829846382141], [0.4729710519313812], [0.4571179747581482], [0.4521217346191406], [0.44054603576660156], [0.43152475357055664], [0.43018150329589844], [0.4215399920940399], [0.41727468371391296], [0.40994176268577576], [0.4035756587982178], [0.39812320470809937], [0.3949522376060486], [0.3979249894618988], [0.3909939229488373], [0.38364121317863464], [0.3798317015171051], [0.3825550973415375], [0.3757416605949402], [0.37505948543548584], [0.37193799018859863], [0.3667105436325073], [0.3615131080150604], [0.3611794114112854], [0.3554248809814453], [0.3559627830982208], [0.3514103889465332], [0.35620948672294617], [0.3468697667121887]]
metrics_distributed: [[0.10103367789263087], [0.12804268089363122], [0.20073357785928642], [0.274758252750917], [0.29676558852950985], [0.31810603534511506], [0.3474491497165722], [0.3841280426808936], [0.40546848949649883], [0.42614204734911637], [0.44214738246082025], [0.4494831610536846], [0.4674891630543514], [0.4794931643881294], [0.4704901633877959], [0.4931643881293765], [0.4984994998332777], [0.5088362787595865], [0.5165055018339446], [0.5225075025008337], [0.5231743914638213], [0.5208402800933645], [0.5271757252417473], [0.5335111703901301], [0.5445148382794265], [0.5375125041680561], [0.559186395465155], [0.5451817272424141], [0.5618539513171057], [0.5478492830943648], [0.56918972990997], [0.5608536178726242], [0.577192397465822], [0.5721907302434145], [0.5851950650216738], [0.5815271757252417], [0.5838612870956985]]
evaluate_round 38 received 1 results and 0 timeouts
time: 430.278014083
losses_distributed: [[0.6901917457580566], [0.6885110139846802], [0.6775721907615662], [0.6153836846351624], [0.583355188369751], [0.5619310140609741], [0.5309175252914429], [0.5058662295341492], [0.4868829846382141], [0.4729710519313812], [0.4571179747581482], [0.4521217346191406], [0.44054603576660156], [0.43152475357055664], [0.43018150329589844], [0.4215399920940399], [0.41727468371391296], [0.40994176268577576], [0.4035756587982178], [0.39812320470809937], [0.3949522376060486], [0.3979249894618988], [0.3909939229488373], [0.38364121317863464], [0.3798317015171051], [0.3825550973415375], [0.3757416605949402], [0.37505948543548584], [0.37193799018859863], [0.3667105436325073], [0.3615131080150604], [0.3611794114112854], [0.3554248809814453], [0.3559627830982208], [0.3514103889465332], [0.35620948672294617], [0.3468697667121887], [0.3484255373477936]]
metrics_distributed: [[0.10103367789263087], [0.12804268089363122], [0.20073357785928642], [0.274758252750917], [0.29676558852950985], [0.31810603534511506], [0.3474491497165722], [0.3841280426808936], [0.40546848949649883], [0.42614204734911637], [0.44214738246082025], [0.4494831610536846], [0.4674891630543514], [0.4794931643881294], [0.4704901633877959], [0.4931643881293765], [0.4984994998332777], [0.5088362787595865], [0.5165055018339446], [0.5225075025008337], [0.5231743914638213], [0.5208402800933645], [0.5271757252417473], [0.5335111703901301], [0.5445148382794265], [0.5375125041680561], [0.559186395465155], [0.5451817272424141], [0.5618539513171057], [0.5478492830943648], [0.56918972990997], [0.5608536178726242], [0.577192397465822], [0.5721907302434145], [0.5851950650216738], [0.5815271757252417], [0.5838612870956985], [0.5798599533177726]]
evaluate_round 39 received 1 results and 0 timeouts
time: 441.487285208
losses_distributed: [[0.6901917457580566], [0.6885110139846802], [0.6775721907615662], [0.6153836846351624], [0.583355188369751], [0.5619310140609741], [0.5309175252914429], [0.5058662295341492], [0.4868829846382141], [0.4729710519313812], [0.4571179747581482], [0.4521217346191406], [0.44054603576660156], [0.43152475357055664], [0.43018150329589844], [0.4215399920940399], [0.41727468371391296], [0.40994176268577576], [0.4035756587982178], [0.39812320470809937], [0.3949522376060486], [0.3979249894618988], [0.3909939229488373], [0.38364121317863464], [0.3798317015171051], [0.3825550973415375], [0.3757416605949402], [0.37505948543548584], [0.37193799018859863], [0.3667105436325073], [0.3615131080150604], [0.3611794114112854], [0.3554248809814453], [0.3559627830982208], [0.3514103889465332], [0.35620948672294617], [0.3468697667121887], [0.3484255373477936], [0.34920215606689453]]
metrics_distributed: [[0.10103367789263087], [0.12804268089363122], [0.20073357785928642], [0.274758252750917], [0.29676558852950985], [0.31810603534511506], [0.3474491497165722], [0.3841280426808936], [0.40546848949649883], [0.42614204734911637], [0.44214738246082025], [0.4494831610536846], [0.4674891630543514], [0.4794931643881294], [0.4704901633877959], [0.4931643881293765], [0.4984994998332777], [0.5088362787595865], [0.5165055018339446], [0.5225075025008337], [0.5231743914638213], [0.5208402800933645], [0.5271757252417473], [0.5335111703901301], [0.5445148382794265], [0.5375125041680561], [0.559186395465155], [0.5451817272424141], [0.5618539513171057], [0.5478492830943648], [0.56918972990997], [0.5608536178726242], [0.577192397465822], [0.5721907302434145], [0.5851950650216738], [0.5815271757252417], [0.5838612870956985], [0.5798599533177726], [0.5845281760586862]]
evaluate_round 40 received 1 results and 0 timeouts
time: 452.688394333
losses_distributed: [[0.6901917457580566], [0.6885110139846802], [0.6775721907615662], [0.6153836846351624], [0.583355188369751], [0.5619310140609741], [0.5309175252914429], [0.5058662295341492], [0.4868829846382141], [0.4729710519313812], [0.4571179747581482], [0.4521217346191406], [0.44054603576660156], [0.43152475357055664], [0.43018150329589844], [0.4215399920940399], [0.41727468371391296], [0.40994176268577576], [0.4035756587982178], [0.39812320470809937], [0.3949522376060486], [0.3979249894618988], [0.3909939229488373], [0.38364121317863464], [0.3798317015171051], [0.3825550973415375], [0.3757416605949402], [0.37505948543548584], [0.37193799018859863], [0.3667105436325073], [0.3615131080150604], [0.3611794114112854], [0.3554248809814453], [0.3559627830982208], [0.3514103889465332], [0.35620948672294617], [0.3468697667121887], [0.3484255373477936], [0.34920215606689453], [0.34124866127967834]]
metrics_distributed: [[0.10103367789263087], [0.12804268089363122], [0.20073357785928642], [0.274758252750917], [0.29676558852950985], [0.31810603534511506], [0.3474491497165722], [0.3841280426808936], [0.40546848949649883], [0.42614204734911637], [0.44214738246082025], [0.4494831610536846], [0.4674891630543514], [0.4794931643881294], [0.4704901633877959], [0.4931643881293765], [0.4984994998332777], [0.5088362787595865], [0.5165055018339446], [0.5225075025008337], [0.5231743914638213], [0.5208402800933645], [0.5271757252417473], [0.5335111703901301], [0.5445148382794265], [0.5375125041680561], [0.559186395465155], [0.5451817272424141], [0.5618539513171057], [0.5478492830943648], [0.56918972990997], [0.5608536178726242], [0.577192397465822], [0.5721907302434145], [0.5851950650216738], [0.5815271757252417], [0.5838612870956985], [0.5798599533177726], [0.5845281760586862], [0.592864288096032]]
evaluate_round 41 received 1 results and 0 timeouts
time: 463.939496708
losses_distributed: [[0.6901917457580566], [0.6885110139846802], [0.6775721907615662], [0.6153836846351624], [0.583355188369751], [0.5619310140609741], [0.5309175252914429], [0.5058662295341492], [0.4868829846382141], [0.4729710519313812], [0.4571179747581482], [0.4521217346191406], [0.44054603576660156], [0.43152475357055664], [0.43018150329589844], [0.4215399920940399], [0.41727468371391296], [0.40994176268577576], [0.4035756587982178], [0.39812320470809937], [0.3949522376060486], [0.3979249894618988], [0.3909939229488373], [0.38364121317863464], [0.3798317015171051], [0.3825550973415375], [0.3757416605949402], [0.37505948543548584], [0.37193799018859863], [0.3667105436325073], [0.3615131080150604], [0.3611794114112854], [0.3554248809814453], [0.3559627830982208], [0.3514103889465332], [0.35620948672294617], [0.3468697667121887], [0.3484255373477936], [0.34920215606689453], [0.34124866127967834], [0.33918309211730957]]
metrics_distributed: [[0.10103367789263087], [0.12804268089363122], [0.20073357785928642], [0.274758252750917], [0.29676558852950985], [0.31810603534511506], [0.3474491497165722], [0.3841280426808936], [0.40546848949649883], [0.42614204734911637], [0.44214738246082025], [0.4494831610536846], [0.4674891630543514], [0.4794931643881294], [0.4704901633877959], [0.4931643881293765], [0.4984994998332777], [0.5088362787595865], [0.5165055018339446], [0.5225075025008337], [0.5231743914638213], [0.5208402800933645], [0.5271757252417473], [0.5335111703901301], [0.5445148382794265], [0.5375125041680561], [0.559186395465155], [0.5451817272424141], [0.5618539513171057], [0.5478492830943648], [0.56918972990997], [0.5608536178726242], [0.577192397465822], [0.5721907302434145], [0.5851950650216738], [0.5815271757252417], [0.5838612870956985], [0.5798599533177726], [0.5845281760586862], [0.592864288096032], [0.5925308436145382]]
evaluate_round 42 received 1 results and 0 timeouts
time: 475.22101775
losses_distributed: [[0.6901917457580566], [0.6885110139846802], [0.6775721907615662], [0.6153836846351624], [0.583355188369751], [0.5619310140609741], [0.5309175252914429], [0.5058662295341492], [0.4868829846382141], [0.4729710519313812], [0.4571179747581482], [0.4521217346191406], [0.44054603576660156], [0.43152475357055664], [0.43018150329589844], [0.4215399920940399], [0.41727468371391296], [0.40994176268577576], [0.4035756587982178], [0.39812320470809937], [0.3949522376060486], [0.3979249894618988], [0.3909939229488373], [0.38364121317863464], [0.3798317015171051], [0.3825550973415375], [0.3757416605949402], [0.37505948543548584], [0.37193799018859863], [0.3667105436325073], [0.3615131080150604], [0.3611794114112854], [0.3554248809814453], [0.3559627830982208], [0.3514103889465332], [0.35620948672294617], [0.3468697667121887], [0.3484255373477936], [0.34920215606689453], [0.34124866127967834], [0.33918309211730957], [0.3413773477077484]]
metrics_distributed: [[0.10103367789263087], [0.12804268089363122], [0.20073357785928642], [0.274758252750917], [0.29676558852950985], [0.31810603534511506], [0.3474491497165722], [0.3841280426808936], [0.40546848949649883], [0.42614204734911637], [0.44214738246082025], [0.4494831610536846], [0.4674891630543514], [0.4794931643881294], [0.4704901633877959], [0.4931643881293765], [0.4984994998332777], [0.5088362787595865], [0.5165055018339446], [0.5225075025008337], [0.5231743914638213], [0.5208402800933645], [0.5271757252417473], [0.5335111703901301], [0.5445148382794265], [0.5375125041680561], [0.559186395465155], [0.5451817272424141], [0.5618539513171057], [0.5478492830943648], [0.56918972990997], [0.5608536178726242], [0.577192397465822], [0.5721907302434145], [0.5851950650216738], [0.5815271757252417], [0.5838612870956985], [0.5798599533177726], [0.5845281760586862], [0.592864288096032], [0.5925308436145382], [0.6022007335778593]]
evaluate_round 43 received 1 results and 0 timeouts
time: 486.411459541
losses_distributed: [[0.6901917457580566], [0.6885110139846802], [0.6775721907615662], [0.6153836846351624], [0.583355188369751], [0.5619310140609741], [0.5309175252914429], [0.5058662295341492], [0.4868829846382141], [0.4729710519313812], [0.4571179747581482], [0.4521217346191406], [0.44054603576660156], [0.43152475357055664], [0.43018150329589844], [0.4215399920940399], [0.41727468371391296], [0.40994176268577576], [0.4035756587982178], [0.39812320470809937], [0.3949522376060486], [0.3979249894618988], [0.3909939229488373], [0.38364121317863464], [0.3798317015171051], [0.3825550973415375], [0.3757416605949402], [0.37505948543548584], [0.37193799018859863], [0.3667105436325073], [0.3615131080150604], [0.3611794114112854], [0.3554248809814453], [0.3559627830982208], [0.3514103889465332], [0.35620948672294617], [0.3468697667121887], [0.3484255373477936], [0.34920215606689453], [0.34124866127967834], [0.33918309211730957], [0.3413773477077484], [0.3357953131198883]]
metrics_distributed: [[0.10103367789263087], [0.12804268089363122], [0.20073357785928642], [0.274758252750917], [0.29676558852950985], [0.31810603534511506], [0.3474491497165722], [0.3841280426808936], [0.40546848949649883], [0.42614204734911637], [0.44214738246082025], [0.4494831610536846], [0.4674891630543514], [0.4794931643881294], [0.4704901633877959], [0.4931643881293765], [0.4984994998332777], [0.5088362787595865], [0.5165055018339446], [0.5225075025008337], [0.5231743914638213], [0.5208402800933645], [0.5271757252417473], [0.5335111703901301], [0.5445148382794265], [0.5375125041680561], [0.559186395465155], [0.5451817272424141], [0.5618539513171057], [0.5478492830943648], [0.56918972990997], [0.5608536178726242], [0.577192397465822], [0.5721907302434145], [0.5851950650216738], [0.5815271757252417], [0.5838612870956985], [0.5798599533177726], [0.5845281760586862], [0.592864288096032], [0.5925308436145382], [0.6022007335778593], [0.6012004001333778]]
evaluate_round 44 received 1 results and 0 timeouts
time: 497.593551708
losses_distributed: [[0.6901917457580566], [0.6885110139846802], [0.6775721907615662], [0.6153836846351624], [0.583355188369751], [0.5619310140609741], [0.5309175252914429], [0.5058662295341492], [0.4868829846382141], [0.4729710519313812], [0.4571179747581482], [0.4521217346191406], [0.44054603576660156], [0.43152475357055664], [0.43018150329589844], [0.4215399920940399], [0.41727468371391296], [0.40994176268577576], [0.4035756587982178], [0.39812320470809937], [0.3949522376060486], [0.3979249894618988], [0.3909939229488373], [0.38364121317863464], [0.3798317015171051], [0.3825550973415375], [0.3757416605949402], [0.37505948543548584], [0.37193799018859863], [0.3667105436325073], [0.3615131080150604], [0.3611794114112854], [0.3554248809814453], [0.3559627830982208], [0.3514103889465332], [0.35620948672294617], [0.3468697667121887], [0.3484255373477936], [0.34920215606689453], [0.34124866127967834], [0.33918309211730957], [0.3413773477077484], [0.3357953131198883], [0.3389555811882019]]
metrics_distributed: DEBUG flwr 2023-04-09 16:04:50,178 | server.py:215 | fit_round 49: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:04:55,256 | server.py:229 | fit_round 49 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:04:55,258 | server.py:165 | evaluate_round 49: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:05:01,337 | server.py:179 | evaluate_round 49 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:05:01,338 | server.py:215 | fit_round 50: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:05:06,416 | server.py:229 | fit_round 50 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:05:06,418 | server.py:165 | evaluate_round 50: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:05:12,509 | server.py:179 | evaluate_round 50 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:05:12,510 | server.py:215 | fit_round 51: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:05:17,601 | server.py:229 | fit_round 51 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:05:17,603 | server.py:165 | evaluate_round 51: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:05:23,690 | server.py:179 | evaluate_round 51 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:05:23,690 | server.py:215 | fit_round 52: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:05:28,775 | server.py:229 | fit_round 52 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:05:28,776 | server.py:165 | evaluate_round 52: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:05:34,929 | server.py:179 | evaluate_round 52 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:05:34,929 | server.py:215 | fit_round 53: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:05:40,058 | server.py:229 | fit_round 53 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:05:40,059 | server.py:165 | evaluate_round 53: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:05:46,156 | server.py:179 | evaluate_round 53 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:05:46,156 | server.py:215 | fit_round 54: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:05:51,290 | server.py:229 | fit_round 54 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:05:51,292 | server.py:165 | evaluate_round 54: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:05:57,439 | server.py:179 | evaluate_round 54 received 1 results and 0 failures
[[0.10103367789263087], [0.12804268089363122], [0.20073357785928642], [0.274758252750917], [0.29676558852950985], [0.31810603534511506], [0.3474491497165722], [0.3841280426808936], [0.40546848949649883], [0.42614204734911637], [0.44214738246082025], [0.4494831610536846], [0.4674891630543514], [0.4794931643881294], [0.4704901633877959], [0.4931643881293765], [0.4984994998332777], [0.5088362787595865], [0.5165055018339446], [0.5225075025008337], [0.5231743914638213], [0.5208402800933645], [0.5271757252417473], [0.5335111703901301], [0.5445148382794265], [0.5375125041680561], [0.559186395465155], [0.5451817272424141], [0.5618539513171057], [0.5478492830943648], [0.56918972990997], [0.5608536178726242], [0.577192397465822], [0.5721907302434145], [0.5851950650216738], [0.5815271757252417], [0.5838612870956985], [0.5798599533177726], [0.5845281760586862], [0.592864288096032], [0.5925308436145382], [0.6022007335778593], [0.6012004001333778], [0.5961987329109704]]
evaluate_round 45 received 1 results and 0 timeouts
time: 508.731734583
losses_distributed: [[0.6901917457580566], [0.6885110139846802], [0.6775721907615662], [0.6153836846351624], [0.583355188369751], [0.5619310140609741], [0.5309175252914429], [0.5058662295341492], [0.4868829846382141], [0.4729710519313812], [0.4571179747581482], [0.4521217346191406], [0.44054603576660156], [0.43152475357055664], [0.43018150329589844], [0.4215399920940399], [0.41727468371391296], [0.40994176268577576], [0.4035756587982178], [0.39812320470809937], [0.3949522376060486], [0.3979249894618988], [0.3909939229488373], [0.38364121317863464], [0.3798317015171051], [0.3825550973415375], [0.3757416605949402], [0.37505948543548584], [0.37193799018859863], [0.3667105436325073], [0.3615131080150604], [0.3611794114112854], [0.3554248809814453], [0.3559627830982208], [0.3514103889465332], [0.35620948672294617], [0.3468697667121887], [0.3484255373477936], [0.34920215606689453], [0.34124866127967834], [0.33918309211730957], [0.3413773477077484], [0.3357953131198883], [0.3389555811882019], [0.3365061581134796]]
metrics_distributed: [[0.10103367789263087], [0.12804268089363122], [0.20073357785928642], [0.274758252750917], [0.29676558852950985], [0.31810603534511506], [0.3474491497165722], [0.3841280426808936], [0.40546848949649883], [0.42614204734911637], [0.44214738246082025], [0.4494831610536846], [0.4674891630543514], [0.4794931643881294], [0.4704901633877959], [0.4931643881293765], [0.4984994998332777], [0.5088362787595865], [0.5165055018339446], [0.5225075025008337], [0.5231743914638213], [0.5208402800933645], [0.5271757252417473], [0.5335111703901301], [0.5445148382794265], [0.5375125041680561], [0.559186395465155], [0.5451817272424141], [0.5618539513171057], [0.5478492830943648], [0.56918972990997], [0.5608536178726242], [0.577192397465822], [0.5721907302434145], [0.5851950650216738], [0.5815271757252417], [0.5838612870956985], [0.5798599533177726], [0.5845281760586862], [0.592864288096032], [0.5925308436145382], [0.6022007335778593], [0.6012004001333778], [0.5961987329109704], [0.6025341780593532]]
evaluate_round 46 received 1 results and 0 timeouts
time: 519.924073125
losses_distributed: [[0.6901917457580566], [0.6885110139846802], [0.6775721907615662], [0.6153836846351624], [0.583355188369751], [0.5619310140609741], [0.5309175252914429], [0.5058662295341492], [0.4868829846382141], [0.4729710519313812], [0.4571179747581482], [0.4521217346191406], [0.44054603576660156], [0.43152475357055664], [0.43018150329589844], [0.4215399920940399], [0.41727468371391296], [0.40994176268577576], [0.4035756587982178], [0.39812320470809937], [0.3949522376060486], [0.3979249894618988], [0.3909939229488373], [0.38364121317863464], [0.3798317015171051], [0.3825550973415375], [0.3757416605949402], [0.37505948543548584], [0.37193799018859863], [0.3667105436325073], [0.3615131080150604], [0.3611794114112854], [0.3554248809814453], [0.3559627830982208], [0.3514103889465332], [0.35620948672294617], [0.3468697667121887], [0.3484255373477936], [0.34920215606689453], [0.34124866127967834], [0.33918309211730957], [0.3413773477077484], [0.3357953131198883], [0.3389555811882019], [0.3365061581134796], [0.33078765869140625]]
metrics_distributed: [[0.10103367789263087], [0.12804268089363122], [0.20073357785928642], [0.274758252750917], [0.29676558852950985], [0.31810603534511506], [0.3474491497165722], [0.3841280426808936], [0.40546848949649883], [0.42614204734911637], [0.44214738246082025], [0.4494831610536846], [0.4674891630543514], [0.4794931643881294], [0.4704901633877959], [0.4931643881293765], [0.4984994998332777], [0.5088362787595865], [0.5165055018339446], [0.5225075025008337], [0.5231743914638213], [0.5208402800933645], [0.5271757252417473], [0.5335111703901301], [0.5445148382794265], [0.5375125041680561], [0.559186395465155], [0.5451817272424141], [0.5618539513171057], [0.5478492830943648], [0.56918972990997], [0.5608536178726242], [0.577192397465822], [0.5721907302434145], [0.5851950650216738], [0.5815271757252417], [0.5838612870956985], [0.5798599533177726], [0.5845281760586862], [0.592864288096032], [0.5925308436145382], [0.6022007335778593], [0.6012004001333778], [0.5961987329109704], [0.6025341780593532], [0.6042014004668222]]
evaluate_round 47 received 1 results and 0 timeouts
time: 531.109389541
losses_distributed: [[0.6901917457580566], [0.6885110139846802], [0.6775721907615662], [0.6153836846351624], [0.583355188369751], [0.5619310140609741], [0.5309175252914429], [0.5058662295341492], [0.4868829846382141], [0.4729710519313812], [0.4571179747581482], [0.4521217346191406], [0.44054603576660156], [0.43152475357055664], [0.43018150329589844], [0.4215399920940399], [0.41727468371391296], [0.40994176268577576], [0.4035756587982178], [0.39812320470809937], [0.3949522376060486], [0.3979249894618988], [0.3909939229488373], [0.38364121317863464], [0.3798317015171051], [0.3825550973415375], [0.3757416605949402], [0.37505948543548584], [0.37193799018859863], [0.3667105436325073], [0.3615131080150604], [0.3611794114112854], [0.3554248809814453], [0.3559627830982208], [0.3514103889465332], [0.35620948672294617], [0.3468697667121887], [0.3484255373477936], [0.34920215606689453], [0.34124866127967834], [0.33918309211730957], [0.3413773477077484], [0.3357953131198883], [0.3389555811882019], [0.3365061581134796], [0.33078765869140625], [0.33121469616889954]]
metrics_distributed: [[0.10103367789263087], [0.12804268089363122], [0.20073357785928642], [0.274758252750917], [0.29676558852950985], [0.31810603534511506], [0.3474491497165722], [0.3841280426808936], [0.40546848949649883], [0.42614204734911637], [0.44214738246082025], [0.4494831610536846], [0.4674891630543514], [0.4794931643881294], [0.4704901633877959], [0.4931643881293765], [0.4984994998332777], [0.5088362787595865], [0.5165055018339446], [0.5225075025008337], [0.5231743914638213], [0.5208402800933645], [0.5271757252417473], [0.5335111703901301], [0.5445148382794265], [0.5375125041680561], [0.559186395465155], [0.5451817272424141], [0.5618539513171057], [0.5478492830943648], [0.56918972990997], [0.5608536178726242], [0.577192397465822], [0.5721907302434145], [0.5851950650216738], [0.5815271757252417], [0.5838612870956985], [0.5798599533177726], [0.5845281760586862], [0.592864288096032], [0.5925308436145382], [0.6022007335778593], [0.6012004001333778], [0.5961987329109704], [0.6025341780593532], [0.6042014004668222], [0.6135378459486496]]
evaluate_round 48 received 1 results and 0 timeouts
time: 542.252200666
