INFO flwr 2023-04-09 01:15:48,031 | app.py:139 | Starting Flower server, config: ServerConfig(num_rounds=100, round_timeout=6000)
DEBUG flwr 2023-04-09 01:30:55,659 | server.py:229 | fit_round 53 received 1 results and 0 failures
DEBUG flwr 2023-04-09 01:30:55,661 | server.py:165 | evaluate_round 53: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 01:31:07,761 | server.py:179 | evaluate_round 53 received 1 results and 0 failures
DEBUG flwr 2023-04-09 01:31:07,761 | server.py:215 | fit_round 54: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 01:31:12,839 | server.py:229 | fit_round 54 received 1 results and 0 failures
DEBUG flwr 2023-04-09 01:31:12,841 | server.py:165 | evaluate_round 54: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 01:31:24,962 | server.py:179 | evaluate_round 54 received 1 results and 0 failures
[[0.11085180863477247], [0.15852642107017836], [0.22703783963993995], [0.24720786797799632], [0.2773795632605434], [0.30771795299216537], [0.3420570095015836], [0.3842307051175196], [0.3938989831638606], [0.40956826137689617], [0.430238373062177], [0.44690781796966156], [0.46624437406234376], [0.47541256876146026], [0.4830805134189031], [0.5005834305717619], [0.509084847474579], [0.5115852642107018], [0.5249208201366895], [0.5379229871645275], [0.5364227371228538], [0.5352558759793299], [0.5464244040673446], [0.561093515585931], [0.5607601266877813], [0.5627604600766795], [0.5727621270211702], [0.568594765794299], [0.5809301550258377], [0.5834305717619603], [0.5724287381230205], [0.5819303217202867], [0.5889314885814302], [0.5860976829471578], [0.5922653775629272], [0.5867644607434572], [0.6046007667944657], [0.6041006834472412], [0.6084347391231872], [0.6091015169194866], [0.6136022670445074], [0.6136022670445074], [0.6229371561926987], [0.6074345724287381]]
evaluate_round 45 received 1 results and 0 timeouts
time: 783.804010208
losses_distributed: [[1.3793777227401733], [1.3622785806655884], [1.3041772842407227], [1.2388966083526611], [1.1933698654174805], [1.1428273916244507], [1.0816912651062012], [1.0249485969543457], [0.9815245866775513], [0.9452661871910095], [0.9181551933288574], [0.896704912185669], [0.8683968186378479], [0.8600687384605408], [0.8527935743331909], [0.8281693458557129], [0.8076334595680237], [0.8215082287788391], [0.8014458417892456], [0.7712148427963257], [0.7742774486541748], [0.7683553099632263], [0.7538174390792847], [0.7412024140357971], [0.7345777153968811], [0.7287748456001282], [0.7234488725662231], [0.7227264642715454], [0.70611172914505], [0.7009982466697693], [0.7163127660751343], [0.699072539806366], [0.6924659609794617], [0.7043936848640442], [0.6869950294494629], [0.6919062733650208], [0.6723147630691528], [0.6729124784469604], [0.671017050743103], [0.6661445498466492], [0.6591887474060059], [0.6657622456550598], [0.6553331017494202], [0.6711928248405457], [0.6470997333526611]]
metrics_distributed: [[0.11085180863477247], [0.15852642107017836], [0.22703783963993995], [0.24720786797799632], [0.2773795632605434], [0.30771795299216537], [0.3420570095015836], [0.3842307051175196], [0.3938989831638606], [0.40956826137689617], [0.430238373062177], [0.44690781796966156], [0.46624437406234376], [0.47541256876146026], [0.4830805134189031], [0.5005834305717619], [0.509084847474579], [0.5115852642107018], [0.5249208201366895], [0.5379229871645275], [0.5364227371228538], [0.5352558759793299], [0.5464244040673446], [0.561093515585931], [0.5607601266877813], [0.5627604600766795], [0.5727621270211702], [0.568594765794299], [0.5809301550258377], [0.5834305717619603], [0.5724287381230205], [0.5819303217202867], [0.5889314885814302], [0.5860976829471578], [0.5922653775629272], [0.5867644607434572], [0.6046007667944657], [0.6041006834472412], [0.6084347391231872], [0.6091015169194866], [0.6136022670445074], [0.6136022670445074], [0.6229371561926987], [0.6074345724287381], [0.625937656276046]]
evaluate_round 46 received 1 results and 0 timeouts
time: 800.985030083
losses_distributed: [[1.3793777227401733], [1.3622785806655884], [1.3041772842407227], [1.2388966083526611], [1.1933698654174805], [1.1428273916244507], [1.0816912651062012], [1.0249485969543457], [0.9815245866775513], [0.9452661871910095], [0.9181551933288574], [0.896704912185669], [0.8683968186378479], [0.8600687384605408], [0.8527935743331909], [0.8281693458557129], [0.8076334595680237], [0.8215082287788391], [0.8014458417892456], [0.7712148427963257], [0.7742774486541748], [0.7683553099632263], [0.7538174390792847], [0.7412024140357971], [0.7345777153968811], [0.7287748456001282], [0.7234488725662231], [0.7227264642715454], [0.70611172914505], [0.7009982466697693], [0.7163127660751343], [0.699072539806366], [0.6924659609794617], [0.7043936848640442], [0.6869950294494629], [0.6919062733650208], [0.6723147630691528], [0.6729124784469604], [0.671017050743103], [0.6661445498466492], [0.6591887474060059], [0.6657622456550598], [0.6553331017494202], [0.6711928248405457], [0.6470997333526611], [0.6586361527442932]]
metrics_distributed: [[0.11085180863477247], [0.15852642107017836], [0.22703783963993995], [0.24720786797799632], [0.2773795632605434], [0.30771795299216537], [0.3420570095015836], [0.3842307051175196], [0.3938989831638606], [0.40956826137689617], [0.430238373062177], [0.44690781796966156], [0.46624437406234376], [0.47541256876146026], [0.4830805134189031], [0.5005834305717619], [0.509084847474579], [0.5115852642107018], [0.5249208201366895], [0.5379229871645275], [0.5364227371228538], [0.5352558759793299], [0.5464244040673446], [0.561093515585931], [0.5607601266877813], [0.5627604600766795], [0.5727621270211702], [0.568594765794299], [0.5809301550258377], [0.5834305717619603], [0.5724287381230205], [0.5819303217202867], [0.5889314885814302], [0.5860976829471578], [0.5922653775629272], [0.5867644607434572], [0.6046007667944657], [0.6041006834472412], [0.6084347391231872], [0.6091015169194866], [0.6136022670445074], [0.6136022670445074], [0.6229371561926987], [0.6074345724287381], [0.625937656276046], [0.6149358226371062]]
evaluate_round 47 received 1 results and 0 timeouts
time: 818.259794375
losses_distributed: [[1.3793777227401733], [1.3622785806655884], [1.3041772842407227], [1.2388966083526611], [1.1933698654174805], [1.1428273916244507], [1.0816912651062012], [1.0249485969543457], [0.9815245866775513], [0.9452661871910095], [0.9181551933288574], [0.896704912185669], [0.8683968186378479], [0.8600687384605408], [0.8527935743331909], [0.8281693458557129], [0.8076334595680237], [0.8215082287788391], [0.8014458417892456], [0.7712148427963257], [0.7742774486541748], [0.7683553099632263], [0.7538174390792847], [0.7412024140357971], [0.7345777153968811], [0.7287748456001282], [0.7234488725662231], [0.7227264642715454], [0.70611172914505], [0.7009982466697693], [0.7163127660751343], [0.699072539806366], [0.6924659609794617], [0.7043936848640442], [0.6869950294494629], [0.6919062733650208], [0.6723147630691528], [0.6729124784469604], [0.671017050743103], [0.6661445498466492], [0.6591887474060059], [0.6657622456550598], [0.6553331017494202], [0.6711928248405457], [0.6470997333526611], [0.6586361527442932], [0.6516088843345642]]
metrics_distributed: [[0.11085180863477247], [0.15852642107017836], [0.22703783963993995], [0.24720786797799632], [0.2773795632605434], [0.30771795299216537], [0.3420570095015836], [0.3842307051175196], [0.3938989831638606], [0.40956826137689617], [0.430238373062177], [0.44690781796966156], [0.46624437406234376], [0.47541256876146026], [0.4830805134189031], [0.5005834305717619], [0.509084847474579], [0.5115852642107018], [0.5249208201366895], [0.5379229871645275], [0.5364227371228538], [0.5352558759793299], [0.5464244040673446], [0.561093515585931], [0.5607601266877813], [0.5627604600766795], [0.5727621270211702], [0.568594765794299], [0.5809301550258377], [0.5834305717619603], [0.5724287381230205], [0.5819303217202867], [0.5889314885814302], [0.5860976829471578], [0.5922653775629272], [0.5867644607434572], [0.6046007667944657], [0.6041006834472412], [0.6084347391231872], [0.6091015169194866], [0.6136022670445074], [0.6136022670445074], [0.6229371561926987], [0.6074345724287381], [0.625937656276046], [0.6149358226371062], [0.6166027671278547]]
evaluate_round 48 received 1 results and 0 timeouts
time: 835.495609291
losses_distributed: [[1.3793777227401733], [1.3622785806655884], [1.3041772842407227], [1.2388966083526611], [1.1933698654174805], [1.1428273916244507], [1.0816912651062012], [1.0249485969543457], [0.9815245866775513], [0.9452661871910095], [0.9181551933288574], [0.896704912185669], [0.8683968186378479], [0.8600687384605408], [0.8527935743331909], [0.8281693458557129], [0.8076334595680237], [0.8215082287788391], [0.8014458417892456], [0.7712148427963257], [0.7742774486541748], [0.7683553099632263], [0.7538174390792847], [0.7412024140357971], [0.7345777153968811], [0.7287748456001282], [0.7234488725662231], [0.7227264642715454], [0.70611172914505], [0.7009982466697693], [0.7163127660751343], [0.699072539806366], [0.6924659609794617], [0.7043936848640442], [0.6869950294494629], [0.6919062733650208], [0.6723147630691528], [0.6729124784469604], [0.671017050743103], [0.6661445498466492], [0.6591887474060059], [0.6657622456550598], [0.6553331017494202], [0.6711928248405457], [0.6470997333526611], [0.6586361527442932], [0.6516088843345642], [0.644403874874115]]
metrics_distributed: [[0.11085180863477247], [0.15852642107017836], [0.22703783963993995], [0.24720786797799632], [0.2773795632605434], [0.30771795299216537], [0.3420570095015836], [0.3842307051175196], [0.3938989831638606], [0.40956826137689617], [0.430238373062177], [0.44690781796966156], [0.46624437406234376], [0.47541256876146026], [0.4830805134189031], [0.5005834305717619], [0.509084847474579], [0.5115852642107018], [0.5249208201366895], [0.5379229871645275], [0.5364227371228538], [0.5352558759793299], [0.5464244040673446], [0.561093515585931], [0.5607601266877813], [0.5627604600766795], [0.5727621270211702], [0.568594765794299], [0.5809301550258377], [0.5834305717619603], [0.5724287381230205], [0.5819303217202867], [0.5889314885814302], [0.5860976829471578], [0.5922653775629272], [0.5867644607434572], [0.6046007667944657], [0.6041006834472412], [0.6084347391231872], [0.6091015169194866], [0.6136022670445074], [0.6136022670445074], [0.6229371561926987], [0.6074345724287381], [0.625937656276046], [0.6149358226371062], [0.6166027671278547], [0.6252708784797466]]
evaluate_round 49 received 1 results and 0 timeouts
time: 852.762388125
losses_distributed: [[1.3793777227401733], [1.3622785806655884], [1.3041772842407227], [1.2388966083526611], [1.1933698654174805], [1.1428273916244507], [1.0816912651062012], [1.0249485969543457], [0.9815245866775513], [0.9452661871910095], [0.9181551933288574], [0.896704912185669], [0.8683968186378479], [0.8600687384605408], [0.8527935743331909], [0.8281693458557129], [0.8076334595680237], [0.8215082287788391], [0.8014458417892456], [0.7712148427963257], [0.7742774486541748], [0.7683553099632263], [0.7538174390792847], [0.7412024140357971], [0.7345777153968811], [0.7287748456001282], [0.7234488725662231], [0.7227264642715454], [0.70611172914505], [0.7009982466697693], [0.7163127660751343], [0.699072539806366], [0.6924659609794617], [0.7043936848640442], [0.6869950294494629], [0.6919062733650208], [0.6723147630691528], [0.6729124784469604], [0.671017050743103], [0.6661445498466492], [0.6591887474060059], [0.6657622456550598], [0.6553331017494202], [0.6711928248405457], [0.6470997333526611], [0.6586361527442932], [0.6516088843345642], [0.644403874874115], [0.6563107371330261]]
metrics_distributed: [[0.11085180863477247], [0.15852642107017836], [0.22703783963993995], [0.24720786797799632], [0.2773795632605434], [0.30771795299216537], [0.3420570095015836], [0.3842307051175196], [0.3938989831638606], [0.40956826137689617], [0.430238373062177], [0.44690781796966156], [0.46624437406234376], [0.47541256876146026], [0.4830805134189031], [0.5005834305717619], [0.509084847474579], [0.5115852642107018], [0.5249208201366895], [0.5379229871645275], [0.5364227371228538], [0.5352558759793299], [0.5464244040673446], [0.561093515585931], [0.5607601266877813], [0.5627604600766795], [0.5727621270211702], [0.568594765794299], [0.5809301550258377], [0.5834305717619603], [0.5724287381230205], [0.5819303217202867], [0.5889314885814302], [0.5860976829471578], [0.5922653775629272], [0.5867644607434572], [0.6046007667944657], [0.6041006834472412], [0.6084347391231872], [0.6091015169194866], [0.6136022670445074], [0.6136022670445074], [0.6229371561926987], [0.6074345724287381], [0.625937656276046], [0.6149358226371062], [0.6166027671278547], [0.6252708784797466], [0.6202700450075013]]
evaluate_round 50 received 1 results and 0 timeouts
time: 869.788991333
losses_distributed: [[1.3793777227401733], [1.3622785806655884], [1.3041772842407227], [1.2388966083526611], [1.1933698654174805], [1.1428273916244507], [1.0816912651062012], [1.0249485969543457], [0.9815245866775513], [0.9452661871910095], [0.9181551933288574], [0.896704912185669], [0.8683968186378479], [0.8600687384605408], [0.8527935743331909], [0.8281693458557129], [0.8076334595680237], [0.8215082287788391], [0.8014458417892456], [0.7712148427963257], [0.7742774486541748], [0.7683553099632263], [0.7538174390792847], [0.7412024140357971], [0.7345777153968811], [0.7287748456001282], [0.7234488725662231], [0.7227264642715454], [0.70611172914505], [0.7009982466697693], [0.7163127660751343], [0.699072539806366], [0.6924659609794617], [0.7043936848640442], [0.6869950294494629], [0.6919062733650208], [0.6723147630691528], [0.6729124784469604], [0.671017050743103], [0.6661445498466492], [0.6591887474060059], [0.6657622456550598], [0.6553331017494202], [0.6711928248405457], [0.6470997333526611], [0.6586361527442932], [0.6516088843345642], [0.644403874874115], [0.6563107371330261], [0.6397213339805603]]
metrics_distributed: [[0.11085180863477247], [0.15852642107017836], [0.22703783963993995], [0.24720786797799632], [0.2773795632605434], [0.30771795299216537], [0.3420570095015836], [0.3842307051175196], [0.3938989831638606], [0.40956826137689617], [0.430238373062177], [0.44690781796966156], [0.46624437406234376], [0.47541256876146026], [0.4830805134189031], [0.5005834305717619], [0.509084847474579], [0.5115852642107018], [0.5249208201366895], [0.5379229871645275], [0.5364227371228538], [0.5352558759793299], [0.5464244040673446], [0.561093515585931], [0.5607601266877813], [0.5627604600766795], [0.5727621270211702], [0.568594765794299], [0.5809301550258377], [0.5834305717619603], [0.5724287381230205], [0.5819303217202867], [0.5889314885814302], [0.5860976829471578], [0.5922653775629272], [0.5867644607434572], [0.6046007667944657], [0.6041006834472412], [0.6084347391231872], [0.6091015169194866], [0.6136022670445074], [0.6136022670445074], [0.6229371561926987], [0.6074345724287381], [0.625937656276046], [0.6149358226371062], [0.6166027671278547], [0.6252708784797466], [0.6202700450075013], [0.6266044340723453]]
evaluate_round 51 received 1 results and 0 timeouts
time: 886.894869958
losses_distributed: [[1.3793777227401733], [1.3622785806655884], [1.3041772842407227], [1.2388966083526611], [1.1933698654174805], [1.1428273916244507], [1.0816912651062012], [1.0249485969543457], [0.9815245866775513], [0.9452661871910095], [0.9181551933288574], [0.896704912185669], [0.8683968186378479], [0.8600687384605408], [0.8527935743331909], [0.8281693458557129], [0.8076334595680237], [0.8215082287788391], [0.8014458417892456], [0.7712148427963257], [0.7742774486541748], [0.7683553099632263], [0.7538174390792847], [0.7412024140357971], [0.7345777153968811], [0.7287748456001282], [0.7234488725662231], [0.7227264642715454], [0.70611172914505], [0.7009982466697693], [0.7163127660751343], [0.699072539806366], [0.6924659609794617], [0.7043936848640442], [0.6869950294494629], [0.6919062733650208], [0.6723147630691528], [0.6729124784469604], [0.671017050743103], [0.6661445498466492], [0.6591887474060059], [0.6657622456550598], [0.6553331017494202], [0.6711928248405457], [0.6470997333526611], [0.6586361527442932], [0.6516088843345642], [0.644403874874115], [0.6563107371330261], [0.6397213339805603], [0.6445337533950806]]
metrics_distributed: DEBUG flwr 2023-04-09 01:31:24,962 | server.py:215 | fit_round 55: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 01:31:30,041 | server.py:229 | fit_round 55 received 1 results and 0 failures
DEBUG flwr 2023-04-09 01:31:30,042 | server.py:165 | evaluate_round 55: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 01:31:42,109 | server.py:179 | evaluate_round 55 received 1 results and 0 failures
DEBUG flwr 2023-04-09 01:31:42,109 | server.py:215 | fit_round 56: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 01:31:47,150 | server.py:229 | fit_round 56 received 1 results and 0 failures
DEBUG flwr 2023-04-09 01:31:47,151 | server.py:165 | evaluate_round 56: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 01:31:59,323 | server.py:179 | evaluate_round 56 received 1 results and 0 failures
DEBUG flwr 2023-04-09 01:31:59,323 | server.py:215 | fit_round 57: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 01:32:04,391 | server.py:229 | fit_round 57 received 1 results and 0 failures
DEBUG flwr 2023-04-09 01:32:04,392 | server.py:165 | evaluate_round 57: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 01:32:16,498 | server.py:179 | evaluate_round 57 received 1 results and 0 failures
DEBUG flwr 2023-04-09 01:32:16,498 | server.py:215 | fit_round 58: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 01:32:21,559 | server.py:229 | fit_round 58 received 1 results and 0 failures
DEBUG flwr 2023-04-09 01:32:21,561 | server.py:165 | evaluate_round 58: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 01:32:33,606 | server.py:179 | evaluate_round 58 received 1 results and 0 failures
DEBUG flwr 2023-04-09 01:32:33,607 | server.py:215 | fit_round 59: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 01:32:38,641 | server.py:229 | fit_round 59 received 1 results and 0 failures
DEBUG flwr 2023-04-09 01:32:38,642 | server.py:165 | evaluate_round 59: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 01:32:50,770 | server.py:179 | evaluate_round 59 received 1 results and 0 failures
DEBUG flwr 2023-04-09 01:32:50,770 | server.py:215 | fit_round 60: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 01:32:55,843 | server.py:229 | fit_round 60 received 1 results and 0 failures
DEBUG flwr 2023-04-09 01:32:55,844 | server.py:165 | evaluate_round 60: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 01:33:08,007 | server.py:179 | evaluate_round 60 received 1 results and 0 failures
[[0.11085180863477247], [0.15852642107017836], [0.22703783963993995], [0.24720786797799632], [0.2773795632605434], [0.30771795299216537], [0.3420570095015836], [0.3842307051175196], [0.3938989831638606], [0.40956826137689617], [0.430238373062177], [0.44690781796966156], [0.46624437406234376], [0.47541256876146026], [0.4830805134189031], [0.5005834305717619], [0.509084847474579], [0.5115852642107018], [0.5249208201366895], [0.5379229871645275], [0.5364227371228538], [0.5352558759793299], [0.5464244040673446], [0.561093515585931], [0.5607601266877813], [0.5627604600766795], [0.5727621270211702], [0.568594765794299], [0.5809301550258377], [0.5834305717619603], [0.5724287381230205], [0.5819303217202867], [0.5889314885814302], [0.5860976829471578], [0.5922653775629272], [0.5867644607434572], [0.6046007667944657], [0.6041006834472412], [0.6084347391231872], [0.6091015169194866], [0.6136022670445074], [0.6136022670445074], [0.6229371561926987], [0.6074345724287381], [0.625937656276046], [0.6149358226371062], [0.6166027671278547], [0.6252708784797466], [0.6202700450075013], [0.6266044340723453], [0.6301050175029171]]
evaluate_round 52 received 1 results and 0 timeouts
time: 904.048097416
losses_distributed: [[1.3793777227401733], [1.3622785806655884], [1.3041772842407227], [1.2388966083526611], [1.1933698654174805], [1.1428273916244507], [1.0816912651062012], [1.0249485969543457], [0.9815245866775513], [0.9452661871910095], [0.9181551933288574], [0.896704912185669], [0.8683968186378479], [0.8600687384605408], [0.8527935743331909], [0.8281693458557129], [0.8076334595680237], [0.8215082287788391], [0.8014458417892456], [0.7712148427963257], [0.7742774486541748], [0.7683553099632263], [0.7538174390792847], [0.7412024140357971], [0.7345777153968811], [0.7287748456001282], [0.7234488725662231], [0.7227264642715454], [0.70611172914505], [0.7009982466697693], [0.7163127660751343], [0.699072539806366], [0.6924659609794617], [0.7043936848640442], [0.6869950294494629], [0.6919062733650208], [0.6723147630691528], [0.6729124784469604], [0.671017050743103], [0.6661445498466492], [0.6591887474060059], [0.6657622456550598], [0.6553331017494202], [0.6711928248405457], [0.6470997333526611], [0.6586361527442932], [0.6516088843345642], [0.644403874874115], [0.6563107371330261], [0.6397213339805603], [0.6445337533950806], [0.6488593816757202]]
metrics_distributed: [[0.11085180863477247], [0.15852642107017836], [0.22703783963993995], [0.24720786797799632], [0.2773795632605434], [0.30771795299216537], [0.3420570095015836], [0.3842307051175196], [0.3938989831638606], [0.40956826137689617], [0.430238373062177], [0.44690781796966156], [0.46624437406234376], [0.47541256876146026], [0.4830805134189031], [0.5005834305717619], [0.509084847474579], [0.5115852642107018], [0.5249208201366895], [0.5379229871645275], [0.5364227371228538], [0.5352558759793299], [0.5464244040673446], [0.561093515585931], [0.5607601266877813], [0.5627604600766795], [0.5727621270211702], [0.568594765794299], [0.5809301550258377], [0.5834305717619603], [0.5724287381230205], [0.5819303217202867], [0.5889314885814302], [0.5860976829471578], [0.5922653775629272], [0.5867644607434572], [0.6046007667944657], [0.6041006834472412], [0.6084347391231872], [0.6091015169194866], [0.6136022670445074], [0.6136022670445074], [0.6229371561926987], [0.6074345724287381], [0.625937656276046], [0.6149358226371062], [0.6166027671278547], [0.6252708784797466], [0.6202700450075013], [0.6266044340723453], [0.6301050175029171], [0.6222703783963994]]
evaluate_round 53 received 1 results and 0 timeouts
time: 921.198704208
losses_distributed: [[1.3793777227401733], [1.3622785806655884], [1.3041772842407227], [1.2388966083526611], [1.1933698654174805], [1.1428273916244507], [1.0816912651062012], [1.0249485969543457], [0.9815245866775513], [0.9452661871910095], [0.9181551933288574], [0.896704912185669], [0.8683968186378479], [0.8600687384605408], [0.8527935743331909], [0.8281693458557129], [0.8076334595680237], [0.8215082287788391], [0.8014458417892456], [0.7712148427963257], [0.7742774486541748], [0.7683553099632263], [0.7538174390792847], [0.7412024140357971], [0.7345777153968811], [0.7287748456001282], [0.7234488725662231], [0.7227264642715454], [0.70611172914505], [0.7009982466697693], [0.7163127660751343], [0.699072539806366], [0.6924659609794617], [0.7043936848640442], [0.6869950294494629], [0.6919062733650208], [0.6723147630691528], [0.6729124784469604], [0.671017050743103], [0.6661445498466492], [0.6591887474060059], [0.6657622456550598], [0.6553331017494202], [0.6711928248405457], [0.6470997333526611], [0.6586361527442932], [0.6516088843345642], [0.644403874874115], [0.6563107371330261], [0.6397213339805603], [0.6445337533950806], [0.6488593816757202], [0.6376959681510925]]
metrics_distributed: [[0.11085180863477247], [0.15852642107017836], [0.22703783963993995], [0.24720786797799632], [0.2773795632605434], [0.30771795299216537], [0.3420570095015836], [0.3842307051175196], [0.3938989831638606], [0.40956826137689617], [0.430238373062177], [0.44690781796966156], [0.46624437406234376], [0.47541256876146026], [0.4830805134189031], [0.5005834305717619], [0.509084847474579], [0.5115852642107018], [0.5249208201366895], [0.5379229871645275], [0.5364227371228538], [0.5352558759793299], [0.5464244040673446], [0.561093515585931], [0.5607601266877813], [0.5627604600766795], [0.5727621270211702], [0.568594765794299], [0.5809301550258377], [0.5834305717619603], [0.5724287381230205], [0.5819303217202867], [0.5889314885814302], [0.5860976829471578], [0.5922653775629272], [0.5867644607434572], [0.6046007667944657], [0.6041006834472412], [0.6084347391231872], [0.6091015169194866], [0.6136022670445074], [0.6136022670445074], [0.6229371561926987], [0.6074345724287381], [0.625937656276046], [0.6149358226371062], [0.6166027671278547], [0.6252708784797466], [0.6202700450075013], [0.6266044340723453], [0.6301050175029171], [0.6222703783963994], [0.632438739789965]]
evaluate_round 54 received 1 results and 0 timeouts
time: 938.400105791
losses_distributed: [[1.3793777227401733], [1.3622785806655884], [1.3041772842407227], [1.2388966083526611], [1.1933698654174805], [1.1428273916244507], [1.0816912651062012], [1.0249485969543457], [0.9815245866775513], [0.9452661871910095], [0.9181551933288574], [0.896704912185669], [0.8683968186378479], [0.8600687384605408], [0.8527935743331909], [0.8281693458557129], [0.8076334595680237], [0.8215082287788391], [0.8014458417892456], [0.7712148427963257], [0.7742774486541748], [0.7683553099632263], [0.7538174390792847], [0.7412024140357971], [0.7345777153968811], [0.7287748456001282], [0.7234488725662231], [0.7227264642715454], [0.70611172914505], [0.7009982466697693], [0.7163127660751343], [0.699072539806366], [0.6924659609794617], [0.7043936848640442], [0.6869950294494629], [0.6919062733650208], [0.6723147630691528], [0.6729124784469604], [0.671017050743103], [0.6661445498466492], [0.6591887474060059], [0.6657622456550598], [0.6553331017494202], [0.6711928248405457], [0.6470997333526611], [0.6586361527442932], [0.6516088843345642], [0.644403874874115], [0.6563107371330261], [0.6397213339805603], [0.6445337533950806], [0.6488593816757202], [0.6376959681510925], [0.648635745048523]]
metrics_distributed: [[0.11085180863477247], [0.15852642107017836], [0.22703783963993995], [0.24720786797799632], [0.2773795632605434], [0.30771795299216537], [0.3420570095015836], [0.3842307051175196], [0.3938989831638606], [0.40956826137689617], [0.430238373062177], [0.44690781796966156], [0.46624437406234376], [0.47541256876146026], [0.4830805134189031], [0.5005834305717619], [0.509084847474579], [0.5115852642107018], [0.5249208201366895], [0.5379229871645275], [0.5364227371228538], [0.5352558759793299], [0.5464244040673446], [0.561093515585931], [0.5607601266877813], [0.5627604600766795], [0.5727621270211702], [0.568594765794299], [0.5809301550258377], [0.5834305717619603], [0.5724287381230205], [0.5819303217202867], [0.5889314885814302], [0.5860976829471578], [0.5922653775629272], [0.5867644607434572], [0.6046007667944657], [0.6041006834472412], [0.6084347391231872], [0.6091015169194866], [0.6136022670445074], [0.6136022670445074], [0.6229371561926987], [0.6074345724287381], [0.625937656276046], [0.6149358226371062], [0.6166027671278547], [0.6252708784797466], [0.6202700450075013], [0.6266044340723453], [0.6301050175029171], [0.6222703783963994], [0.632438739789965], [0.6242707117852976]]
evaluate_round 55 received 1 results and 0 timeouts
time: 955.546912333
losses_distributed: [[1.3793777227401733], [1.3622785806655884], [1.3041772842407227], [1.2388966083526611], [1.1933698654174805], [1.1428273916244507], [1.0816912651062012], [1.0249485969543457], [0.9815245866775513], [0.9452661871910095], [0.9181551933288574], [0.896704912185669], [0.8683968186378479], [0.8600687384605408], [0.8527935743331909], [0.8281693458557129], [0.8076334595680237], [0.8215082287788391], [0.8014458417892456], [0.7712148427963257], [0.7742774486541748], [0.7683553099632263], [0.7538174390792847], [0.7412024140357971], [0.7345777153968811], [0.7287748456001282], [0.7234488725662231], [0.7227264642715454], [0.70611172914505], [0.7009982466697693], [0.7163127660751343], [0.699072539806366], [0.6924659609794617], [0.7043936848640442], [0.6869950294494629], [0.6919062733650208], [0.6723147630691528], [0.6729124784469604], [0.671017050743103], [0.6661445498466492], [0.6591887474060059], [0.6657622456550598], [0.6553331017494202], [0.6711928248405457], [0.6470997333526611], [0.6586361527442932], [0.6516088843345642], [0.644403874874115], [0.6563107371330261], [0.6397213339805603], [0.6445337533950806], [0.6488593816757202], [0.6376959681510925], [0.648635745048523], [0.6495155692100525]]
metrics_distributed: [[0.11085180863477247], [0.15852642107017836], [0.22703783963993995], [0.24720786797799632], [0.2773795632605434], [0.30771795299216537], [0.3420570095015836], [0.3842307051175196], [0.3938989831638606], [0.40956826137689617], [0.430238373062177], [0.44690781796966156], [0.46624437406234376], [0.47541256876146026], [0.4830805134189031], [0.5005834305717619], [0.509084847474579], [0.5115852642107018], [0.5249208201366895], [0.5379229871645275], [0.5364227371228538], [0.5352558759793299], [0.5464244040673446], [0.561093515585931], [0.5607601266877813], [0.5627604600766795], [0.5727621270211702], [0.568594765794299], [0.5809301550258377], [0.5834305717619603], [0.5724287381230205], [0.5819303217202867], [0.5889314885814302], [0.5860976829471578], [0.5922653775629272], [0.5867644607434572], [0.6046007667944657], [0.6041006834472412], [0.6084347391231872], [0.6091015169194866], [0.6136022670445074], [0.6136022670445074], [0.6229371561926987], [0.6074345724287381], [0.625937656276046], [0.6149358226371062], [0.6166027671278547], [0.6252708784797466], [0.6202700450075013], [0.6266044340723453], [0.6301050175029171], [0.6222703783963994], [0.632438739789965], [0.6242707117852976], [0.6277712952158693]]
evaluate_round 56 received 1 results and 0 timeouts
time: 972.760580333
